,Open,High,Low,Close,Volume,Signal
3311,0.24809099733829496,0.24809099733829496,0.24068578994043477,0.24809099733829498,106825600,SELL
3312,0.24716543670331212,0.24716543670331212,0.23513108423625906,0.23698240518569946,136830400,SELL
3313,0.23883376265263276,0.24068592453030319,0.2314285511138306,0.2351311445236206,233139200,SELL
3314,0.22587376272143603,0.23513113579422257,0.222171144729886,0.23327983915805817,221995200,BUY
3315,0.23142853929749424,0.23327983590786527,0.222171141634466,0.22402246296405792,188350400,SELL
3316,0.225873706178297,0.225873706178297,0.21661717587622692,0.21939413249492645,230294400,SELL
3317,0.22031980497348364,0.22217110124731865,0.2110624337125181,0.21476589143276215,166252800,SELL
3318,0.21661724771206947,0.2221711627912894,0.2073598738867048,0.20921117067337036,281848000,SELL
3319,0.21106242218551619,0.225873706178297,0.19995374289779888,0.21939413249492645,410536000,BUY
3320,0.23142849991234016,0.23698241351749347,0.21106243616108766,0.22031980752944946,697827200,SELL
3321,0.22031981216050095,0.2295771837234497,0.21846851582627508,0.2295771837234497,359240000,BUY
3322,0.2332797702773819,0.2332797702773819,0.22957715337910609,0.23142847418785095,164225600,SELL
